ms_zoning,street,alley,lot_shape,land_contour,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,screen_porch,misc_feature,mo_sold,yr_sold,sale_type,log_gr_liv_area,log_saleprice
RL,Pave,No Alley,Reg,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,4,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,98.0,TA,TA,CBlock,Gd,TA,Av,ALQ,865.0,LwQ,247.0,88.0,1200.0,GasA,Gd,Y,SBrkr,1200,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,No Fireplace,2Types,1964.0,Fin,3.0,850.0,TA,TA,Y,0,119,0,171,No Misc,11,2008,ConLD,7.0909098220799835,12.06105265381003
RL,Pave,No Alley,IR2,Lvl,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1948,1950,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,No Basement,No Basement,No Basement,No Basement,0.0,No Basement,0.0,0.0,0.0,GasA,Gd,Y,SBrkr,1547,720,0.0,0.0,2,0,2,1,TA,7,Typ,1,TA,Attchd,1979.0,Unf,2.0,672.0,TA,TA,P,120,144,0,0,No Misc,5,2006,WD ,7.749753406274437,12.037659911047468
RL,Pave,No Alley,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,470.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1557.0,Unf,0.0,643.0,2200.0,GasA,Ex,Y,SBrkr,2200,0,1.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2003.0,Fin,3.0,685.0,TA,TA,Y,208,55,0,0,No Misc,7,2009,WD ,7.696667081526462,12.854486546624395
RL,Pave,No Alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,281.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1777.0,1777.0,GasA,Ex,Y,SBrkr,1795,0,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2.0,534.0,TA,TA,Y,171,159,0,0,No Misc,9,2008,WD ,7.493317248862145,12.345838935721968
RL,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650.0,TA,TA,CBlock,TA,TA,No,Rec,1213.0,Unf,0.0,84.0,1297.0,GasA,Gd,Y,SBrkr,1297,0,0.0,1.0,1,0,3,1,TA,5,Typ,1,TA,Attchd,1954.0,Fin,2.0,498.0,TA,TA,Y,0,0,0,0,No Misc,10,2009,WD ,7.168579897264035,11.938199736300925
RL,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,428.0,LwQ,180.0,0.0,608.0,GasA,TA,Y,SBrkr,1319,0,1.0,0.0,1,0,3,1,TA,5,Min2,0,No Fireplace,Attchd,1953.0,Unf,1.0,270.0,TA,TA,Y,66,0,0,0,No Misc,11,2009,WD ,7.1853870155804165,11.719947764402807
RL,Pave,No Alley,IR2,Low,Inside,Gtl,CollgCr,PosN,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,950.0,Unf,0.0,513.0,1463.0,GasA,Ex,Y,SBrkr,1463,0,1.0,0.0,2,0,3,1,TA,5,Typ,0,No Fireplace,Attchd,1998.0,Fin,2.0,539.0,TA,TA,Y,0,81,0,0,No Misc,12,2009,WD ,7.288927694521257,12.240478903153711
RL,Pave,No Alley,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,126.0,Gd,TA,PConc,Gd,TA,No,GLQ,729.0,Unf,0.0,365.0,1094.0,GasA,Ex,Y,SBrkr,1094,0,1.0,0.0,1,0,3,1,Gd,6,Typ,0,No Fireplace,Detchd,2004.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,No Misc,5,2007,WD ,6.9985096422506015,11.91170829631447
RL,Pave,No Alley,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,625.0,Unf,0.0,235.0,860.0,GasA,Ex,Y,SBrkr,860,1100,1.0,0.0,2,1,4,1,Gd,8,Typ,2,TA,BuiltIn,2002.0,Fin,2.0,440.0,TA,TA,Y,288,48,0,0,No Misc,5,2010,WD ,7.581209826196346,12.285350445351659
RL,Pave,No Alley,Reg,Lvl,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1Story,5,8,1958,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,150.0,ALQ,404.0,254.0,808.0,GasA,Ex,Y,SBrkr,808,0,0.0,0.0,1,0,2,1,TA,5,Typ,0,No Fireplace,Detchd,1963.0,Unf,1.0,308.0,TA,TA,N,143,0,0,0,No Misc,7,2007,COD,6.695798917058491,11.626263078808801
RL,Pave,No Alley,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,323.0,TA,Gd,CBlock,TA,TA,No,LwQ,114.0,BLQ,529.0,300.0,943.0,GasA,TA,Y,SBrkr,943,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,No Fireplace,Detchd,1972.0,Unf,2.0,528.0,TA,TA,Y,132,0,0,0,No Misc,6,2007,WD ,6.8501261661455,11.80932691294063
RL,Pave,No Alley,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,WdShing,Wd Shng,BrkFace,20.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,1146.0,1146.0,GasA,Ex,Y,SBrkr,1246,0,0.0,0.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2007.0,Fin,2.0,428.0,TA,TA,Y,100,24,0,0,No Misc,3,2008,New,7.1284959456800365,12.142536288724802
C,Pave,No Alley,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,698.0,698.0,GasA,TA,Y,FuseA,698,430,0.0,0.0,1,0,2,1,TA,6,Typ,0,No Fireplace,Detchd,1980.0,RFn,2.0,528.0,TA,TA,Y,30,0,164,0,No Misc,4,2010,COD,7.029087564149662,11.133142723386813
RL,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,9,1958,2007,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,TA,TA,Mn,GLQ,745.0,Unf,0.0,206.0,951.0,GasA,Gd,Y,SBrkr,951,0,1.0,0.0,1,0,2,1,Gd,6,Typ,0,No Fireplace,Detchd,1985.0,Unf,2.0,480.0,TA,TA,Y,0,0,42,0,Shed,9,2009,WD ,6.858565034791365,11.874097282798648
RL,Pave,No Alley,Reg,Low,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1518.0,Unf,0.0,0.0,1518.0,GasA,Gd,Y,SBrkr,1644,0,1.0,1.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1989.0,Fin,2.0,569.0,TA,TA,Y,80,0,0,396,No Misc,8,2009,WD ,7.405495663199472,12.524530013005734
RL,Pave,No Alley,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,7,5,1988,1989,Gable,CompShg,VinylSd,VinylSd,BrkFace,70.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1907.0,1907.0,GasA,Gd,Y,SBrkr,1959,0,0.0,0.0,3,0,5,2,TA,9,Typ,0,No Fireplace,2Types,1989.0,Unf,3.0,766.0,TA,TA,Y,0,0,0,0,No Misc,7,2006,WD ,7.580699752224563,12.049424683420915
RL,Pave,No Alley,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,No,GLQ,695.0,Unf,0.0,297.0,992.0,GasA,Ex,Y,SBrkr,1022,1032,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2000.0,RFn,2.0,390.0,TA,TA,Y,24,48,0,0,No Misc,7,2009,WD ,7.628031126930335,12.404927602627597
RL,Pave,No Alley,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1971,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,469.0,Unf,0.0,395.0,864.0,GasA,Ex,Y,SBrkr,874,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,No Fireplace,Detchd,1971.0,Unf,1.0,352.0,TA,TA,Y,0,0,0,0,No Misc,6,2010,ConLD,6.774223886357614,11.775297421715827
FV,Pave,No Alley,IR1,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,298.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1685.0,1685.0,GasA,Ex,Y,SBrkr,1685,0,0.0,0.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006.0,Fin,3.0,658.0,TA,TA,Y,112,63,0,0,No Misc,4,2007,WD ,7.430114138561801,12.441148720271016
RM,Pave,Grvl,IR1,Bnk,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,693.0,693.0,Grav,Fa,N,FuseA,693,0,0.0,0.0,1,0,2,1,Fa,4,Typ,0,No Fireplace,No Garage,0.0,No Garage,0.0,0.0,No Garage,No Garage,N,0,20,0,0,No Misc,3,2006,WD ,6.542471960506805,10.868587496017359
RM,Pave,No Alley,IR1,HLS,Inside,Mod,Blueste,Norm,Norm,TwnhsE,1Story,8,6,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,747.0,Unf,0.0,235.0,982.0,GasA,Gd,Y,SBrkr,1034,0,1.0,0.0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,1989.0,Fin,2.0,598.0,TA,TA,Y,141,36,0,0,No Misc,4,2010,WD ,6.942156705699469,12.128116509451258
RL,Pave,No Alley,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,745.0,745.0,GasA,Ex,Y,SBrkr,745,745,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2.0,392.0,TA,TA,Y,36,20,0,0,No Misc,7,2009,WD ,7.307202314764738,12.030534032473051
RL,Pave,No Alley,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,262.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1088.0,Unf,0.0,625.0,1713.0,GasA,Ex,Y,SBrkr,1713,0,1.0,0.0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2004.0,Fin,3.0,856.0,TA,TA,Y,0,26,0,170,No Misc,1,2009,WD ,7.446585099157725,12.524166311833152
RL,Pave,No Alley,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,5,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,225.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1036.0,Unf,0.0,336.0,1372.0,GasA,TA,Y,SBrkr,1472,0,1.0,0.0,2,0,3,1,TA,6,Typ,2,TA,Attchd,1980.0,Unf,2.0,588.0,TA,TA,Y,233,48,0,0,No Misc,6,2009,WD ,7.29505641646263,12.141539457711714
RL,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,341.0,Unf,0.0,772.0,1113.0,GasA,Ex,Y,SBrkr,1113,858,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,RFn,2.0,689.0,TA,TA,Y,0,48,0,0,No Misc,2,2009,WD ,7.586803535162581,12.441148720271016
RM,Pave,No Alley,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,1973,2006,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,501.0,Unf,0.0,25.0,526.0,GasA,Gd,Y,SBrkr,526,462,1.0,0.0,1,0,2,1,TA,5,Typ,0,No Fireplace,BuiltIn,1973.0,RFn,1.0,297.0,TA,TA,Y,120,101,0,0,No Misc,6,2008,WD ,6.8966943316227125,11.561725152903833
RL,Pave,No Alley,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkFace,90.0,TA,TA,CBlock,TA,TA,Gd,ALQ,568.0,Unf,0.0,640.0,1208.0,GasA,Ex,Y,SBrkr,1576,0,1.0,0.0,1,0,4,1,Gd,7,Typ,1,Po,BuiltIn,1961.0,Fin,2.0,368.0,TA,TA,Y,85,0,0,0,No Misc,9,2009,WD ,7.3632795869630385,12.069685751267224
RL,Pave,No Alley,IR2,Lvl,FR2,Gtl,CollgCr,Feedr,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1065.0,1065.0,GasA,Ex,Y,SBrkr,1065,984,0.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1997.0,Unf,2.0,467.0,TA,TA,Y,120,48,0,0,No Misc,8,2006,WD ,7.6255950721324535,12.259144108039314
RL,Pave,No Alley,Reg,Bnk,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1947,1979,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,192.0,Unf,0.0,564.0,756.0,GasA,Ex,Y,SBrkr,1169,0,0.0,0.0,1,0,3,1,TA,8,Typ,1,TA,Detchd,1947.0,Unf,1.0,209.0,Fa,TA,Y,0,0,0,0,No Misc,6,2010,WD ,7.3343293503005365,11.751950239425476
RM,Pave,No Alley,Reg,Lvl,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,146.0,Gd,TA,PConc,Gd,TA,Av,GLQ,720.0,Unf,0.0,638.0,1358.0,GasA,Ex,Y,SBrkr,1358,0,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2004.0,RFn,2.0,484.0,TA,TA,Y,192,30,0,0,No Misc,7,2008,WD ,7.214504414151143,12.240478903153711
RL,Pave,No Alley,IR1,Lvl,Inside,Gtl,NWAmes,RRNn,Norm,1Fam,2Story,7,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,256.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,832.0,832.0,GasA,TA,Y,SBrkr,1154,896,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1978.0,RFn,2.0,529.0,TA,TA,Y,192,192,0,0,No Misc,5,2009,WD ,7.62608275807238,11.944714374881176
RL,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1584.0,1584.0,GasA,TA,Y,SBrkr,1584,0,0.0,0.0,2,0,4,2,TA,8,Mod,0,No Fireplace,Detchd,1967.0,Unf,3.0,792.0,TA,TA,Y,0,152,0,0,No Misc,4,2009,WD ,7.368339686311381,11.728044909070785
RL,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,Timber,Norm,Norm,1Fam,2Story,6,8,1980,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,Gd,TA,No,ALQ,462.0,Unf,0.0,250.0,712.0,GasA,Ex,Y,SBrkr,1375,862,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,1980.0,Fin,2.0,440.0,TA,TA,Y,305,24,0,0,Shed,2,2009,WD ,7.71333788887187,12.225880174775122
RL,Pave,No Alley,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,7,7,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,861.0,861.0,GasA,Gd,Y,SBrkr,877,600,0.0,1.0,2,0,3,1,TA,6,Typ,1,Gd,Detchd,1928.0,Unf,1.0,216.0,TA,TA,Y,0,50,0,0,No Misc,8,2009,WD ,7.298445101508147,11.884495917930655
RL,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,Wd Sdng,Plywood,BrkFace,268.0,TA,TA,CBlock,TA,TA,No,BLQ,1010.0,Unf,0.0,500.0,1510.0,GasA,Ex,Y,SBrkr,1510,0,1.0,0.0,2,0,3,1,Gd,6,Typ,0,No Fireplace,Attchd,1967.0,RFn,2.0,517.0,TA,TA,Y,0,40,0,204,No Misc,4,2010,WD ,7.32052696227274,12.094587859196112
RL,Pave,No Alley,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,423.0,Gd,TA,PConc,Gd,TA,No,GLQ,1074.0,Unf,0.0,322.0,1396.0,GasA,Ex,Y,SBrkr,1407,985,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1997.0,Fin,3.0,870.0,TA,TA,Y,0,70,0,0,No Misc,6,2006,WD ,7.780303087908373,12.759960632315702
RL,Pave,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,4,1915,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,810.0,810.0,GasA,Ex,Y,SBrkr,1170,546,0.0,0.0,2,0,4,1,Gd,8,Typ,0,No Fireplace,Detchd,1970.0,Unf,2.0,672.0,TA,TA,Y,0,195,0,0,No Misc,3,2008,WD ,7.448333860897476,11.998439434579149
RL,Pave,No Alley,Reg,Lvl,FR3,Gtl,Sawyer,Feedr,Norm,2fmCon,1Story,5,6,1971,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,748.0,Unf,0.0,20.0,768.0,GasA,Gd,Y,SBrkr,868,0,1.0,0.0,1,0,2,1,TA,6,Typ,0,No Fireplace,Detchd,1989.0,Unf,2.0,576.0,TA,TA,Y,138,0,0,0,No Misc,5,2007,WD ,6.767343125265392,11.694421681264394
RL,Pave,No Alley,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,935.0,935.0,GasA,Gd,Y,SBrkr,955,677,0.0,0.0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1998.0,Fin,2.0,462.0,TA,TA,Y,0,28,0,0,No Misc,6,2006,WD ,7.398174092970465,12.081081821061819
RL,Pave,No Alley,Reg,Lvl,Corner,Gtl,BrkSide,Artery,Artery,2fmCon,1.5Unf,5,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,GLQ,851.0,Unf,0.0,140.0,991.0,GasA,Ex,Y,SBrkr,1077,0,1.0,0.0,1,0,2,2,TA,5,Typ,2,TA,Attchd,1939.0,RFn,1.0,205.0,Gd,TA,Y,0,4,0,0,No Misc,1,2008,WD ,6.982862751468942,11.678448377988165
RL,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,570.0,Unf,0.0,203.0,773.0,GasA,Gd,Y,SBrkr,773,0,0.0,0.0,1,0,2,1,TA,4,Typ,0,No Fireplace,Attchd,1953.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,No Misc,4,2008,WD ,6.651571873589727,11.608244735642321
RL,Pave,No Alley,IR2,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1195.0,1195.0,GasA,Gd,Y,SBrkr,1195,644,0.0,0.0,2,1,4,1,TA,7,Typ,0,No Fireplace,Attchd,1998.0,Fin,2.0,486.0,TA,TA,Y,0,81,0,0,No Misc,6,2010,WD ,7.517520850603031,12.30592250537653
RL,Pave,No Alley,IR1,Lvl,Corner,Gtl,BrkSide,RRAn,Feedr,1Fam,2Story,7,8,1910,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,TA,N,SBrkr,1136,883,0.0,0.0,1,0,3,1,Gd,8,Typ,0,No Fireplace,Detchd,1997.0,Unf,2.0,532.0,TA,TA,Y,509,135,0,0,No Misc,10,2009,WD ,7.61085279039525,12.02874460037869
RL,Pave,No Alley,IR1,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,208.0,Gd,TA,PConc,Gd,TA,No,GLQ,63.0,Unf,0.0,1560.0,1623.0,GasA,Ex,Y,SBrkr,1636,0,1.0,0.0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,3.0,865.0,TA,TA,Y,0,60,0,0,No Misc,6,2007,WD ,7.400620577371135,12.449022745701502
RL,Pave,No Alley,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2005,Gable,CompShg,WdShing,Wd Shng,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Ex,Y,SBrkr,744,630,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,No Misc,8,2009,WD ,7.226209010100671,12.04355959836804
RM,Pave,No Alley,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,5,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,TA,TA,PConc,Gd,TA,Gd,GLQ,547.0,Unf,0.0,0.0,547.0,GasA,Gd,Y,SBrkr,1072,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,No Fireplace,Basment,2005.0,Fin,2.0,525.0,TA,TA,Y,0,28,0,0,No Misc,5,2006,WD ,6.9782137426306985,11.884495917930655
RM,Pave,No Alley,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,ALQ,495.0,Unf,0.0,135.0,630.0,GasA,Gd,Y,SBrkr,630,0,1.0,0.0,1,0,1,1,TA,3,Typ,0,No Fireplace,No Garage,0.0,No Garage,0.0,0.0,No Garage,No Garage,Y,88,0,0,0,No Misc,6,2008,WD ,6.447305862541213,11.302216779257382
RL,Pave,No Alley,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1958,2002,Hip,CompShg,MetalSd,MetalSd,None,0.0,Ex,TA,CBlock,Gd,TA,No,ALQ,528.0,BLQ,411.0,245.0,1184.0,GasA,Ex,Y,SBrkr,1414,0,1.0,0.0,1,0,3,1,TA,6,Min1,1,TA,Attchd,1990.0,Unf,2.0,601.0,TA,TA,Y,0,51,0,190,No Misc,5,2008,WD ,7.254884810077338,12.081081821061819
RL,Pave,No Alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1369.0,Unf,0.0,317.0,1686.0,GasA,Ex,Y,SBrkr,1694,0,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2004.0,RFn,2.0,636.0,TA,TA,Y,255,57,0,0,No Misc,8,2007,WD ,7.43543801981455,12.634606283893019
RL,Pave,No Alley,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,845.0,845.0,GasA,Ex,Y,SBrkr,845,845,0.0,0.0,2,1,3,1,Gd,7,Typ,0,No Fireplace,Attchd,2001.0,RFn,2.0,517.0,TA,TA,Y,0,103,0,0,No Misc,2,2007,WD ,7.43307534889858,12.15767515425465
RL,Pave,No Alley,IR1,Lvl,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1980,1980,Gable,CompShg,CemntBd,CmentBd,BrkFace,278.0,Gd,TA,CBlock,Gd,TA,No,GLQ,692.0,Unf,0.0,153.0,845.0,GasA,TA,Y,SBrkr,1153,1200,1.0,0.0,2,1,4,1,Ex,10,Typ,1,TA,Attchd,1983.0,RFn,2.0,484.0,TA,TA,Y,288,195,0,0,No Misc,8,2009,WD ,7.763871287820222,12.468440756144114
